,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Total,,,Возраст,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Люкс,1 686,"3 171,53","63,4",116,"218,6862","67,8","6,9",227,89,"167,9335","64,1","5,3",187,319,"599,8237","67,2","18,9",210,573,"1 078,44","67,4",34,239,497,"934,3109","61,3","29,5",173,92,"172,3348","43,5","5,4",45
,,,Повна Чаша,711,"1 337,06","26,7",39,"72,4915","22,5","5,4",189,29,"55,0152",21,"4,1",154,147,"277,164","31,1","20,7",244,251,"472,7042","29,5","35,4",264,198,"372,9309","24,5","27,9",174,46,"86,7536","21,9","6,5",57
,,,Премія,768,"1 444,29","28,9",38,"71,6962","22,2",5,175,35,"65,4141",25,"4,5",172,164,"308,3885","34,6","21,4",254,259,"486,8313","30,4","33,7",255,229,"431,5489","28,3","29,9",188,43,"80,4142","20,3","5,6",50
,,,Розумний вибір,883,"1 660,59","33,2",52,"97,4578","30,2","5,9",205,49,"92,7449","35,4","5,6",210,173,"326,3307","36,6","19,7",232,305,"574,1312","35,9","34,6",259,253,"475,2307","31,2","28,6",179,50,"94,6948","23,9","5,7",50
,,,Своя Лінія,921,"1 733,10","34,7",63,"118,541","36,7","6,8",233,54,"101,5543","38,8","5,9",214,174,"327,2323","36,7","18,9",217,314,"590,9727","36,9","34,1",248,272,"511,763","33,6","29,5",179,44,"83,0337","20,9","4,8",41
,,Потребление марок чипсов за полгода,Chio,275,"517,7234","10,4",11,"21,4976","6,7","4,2",154,9,"16,578","6,3","3,2",128,67,"126,3856","14,2","24,4",306,83,"156,0003","9,7","30,1",239,82,"155,1263","10,2",30,199,22,"42,1355","10,6","8,1",77
,,,Chipster's,755,"1 420,32","28,4",46,"86,4876","26,8","6,1",229,47,"88,9236","33,9","6,3",252,177,"332,4613","37,3","23,4",297,274,"516,4482","32,3","36,4",292,186,"349,8439","22,9","24,6",165,25,"46,1555","11,6","3,2",31
,,,Estrella,263,"495,6532","9,9",9,"17,4783","5,4","3,5",131,13,"24,2646","9,3","4,9",195,59,"111,835","12,5","22,6",283,103,"193,3784","12,1",39,310,57,"106,6958",7,"21,5",143,22,"42,0011","10,6","8,5",80
,,,HROOM,241,"454,2373","9,1",17,"31,8681","9,9",7,267,12,"22,7731","8,7",5,204,46,"86,3635","9,7",19,244,86,"162,1844","10,1","35,7",290,57,"107,8794","7,1","23,7",161,23,"43,1689","10,9","9,5",91
,,,KartoFan,358,"673,997","13,5",27,"49,9558","15,5","7,4",274,23,"42,6455","16,3","6,3",251,80,"150,4181","16,9","22,3",278,137,"257,0952","16,1","38,1",302,74,"139,3958","9,1","20,7",136,18,"34,4866","8,7","5,1",48
,,,Lay's,1 576,"2 964,79","59,3",107,"201,1868","62,3","6,8",219,83,"156,1471","59,6","5,3",182,313,"588,7701",66,"19,9",216,555,"1 044,90","65,3","35,2",243,456,"858,2457","56,3","28,9",167,61,"115,5372","29,1","3,9",32
,,,Pringles,728,"1 369,61","27,4",42,"79,1322","24,5","5,8",204,41,"77,3987","29,5","5,7",214,162,"303,9092","34,1","22,2",264,264,"495,7975",31,"36,2",273,189,"355,8263","23,3",26,164,31,"57,549","14,5","4,2",38
,,,Золотисті (Жайвір),270,"507,8417","10,2",8,"15,9848",5,"3,1",118,10,"19,4442","7,4","3,8",154,56,"105,5676","11,8","20,8",262,113,"212,4384","13,3","41,8",335,64,"119,6934","7,8","23,6",157,18,"34,7134","8,8","6,8",65
,,,Люкс,1 422,"2 676,32","53,5",103,"193,0709","59,8","7,2",242,79,"148,0297","56,5","5,5",199,263,"495,7861","55,6","18,5",210,482,"907,5157","56,7","33,9",243,420,"790,3101","51,8","29,5",177,75,"141,6123","35,7","5,3",45
,,,Повна Чаша,225,"422,6651","8,5",14,"26,8773","8,3","6,4",233,14,"25,4724","9,7",6,237,52,"98,0177",11,"23,2",287,74,"139,3349","8,7",33,259,58,"109,8364","7,2",26,170,12,"23,1264","5,8","5,5",51
,,,Премія,255,"479,541","9,6",12,"22,4655",7,"4,7",178,16,"30,3757","11,6","6,3",258,56,"105,1018","11,8","21,9",281,83,"155,516","9,7","32,4",263,73,"137,527",9,"28,7",194,15,"28,5549","7,2",6,57
,,,Розумний вибір,386,"726,5925","14,5",30,"55,9057","17,3","7,7",289,25,"47,8777","18,3","6,6",266,82,"153,4326","17,2","21,1",268,125,"234,2714","14,6","32,2",259,105,"196,7287","12,9","27,1",182,20,"38,3764","9,7","5,3",50
,,,Своя Лінія,447,"841,7661","16,8",44,"82,8908","25,7","9,8",340,29,"54,8466","20,9","6,5",242,83,"155,8352","17,5","18,5",216,150,"282,6066","17,7","33,6",248,125,"235,7232","15,5",28,173,16,"29,8637","7,5","3,5",31
,,,Другие импортные,124,"233,6349","4,7",10,"18,0265","5,6","7,7",255,7,"12,3906","4,7","5,3",188,28,"52,6554","5,9","22,5",251,36,"68,4127","4,3","29,3",207,35,"66,622","4,4","28,5",168,8,"15,5276","3,9","6,6",55
,,,Другие отечественные,107,"201,6908",4,8,"14,7306","4,6","7,3",258,7,"13,3428","5,1","6,6",250,17,"31,414","3,5","15,6",185,29,"55,091","3,4","27,3",206,36,"67,1972","4,4","33,3",210,11,"19,9152",5,"9,9",88
,,Предпочтение марок чипсов за полгода,Chio,68,"128,4782","2,6",4,"7,2947","2,3","5,7",196,3,"4,7087","1,8","3,7",136,17,"31,8764","3,6","24,8",289,21,"39,0469","2,4","30,4",225,17,"32,089","2,1",25,154,7,"13,4625","3,4","10,5",92
,,,Chipster's,195,"366,5645","7,3",12,"23,2471","7,2","6,3",221,16,"29,4611","11,2",8,300,51,"96,4614","10,8","26,3",309,69,"130,7309","8,2","35,7",265,39,"72,8936","4,8","19,9",123,7,"13,7704","3,5","3,8",33
,,,Estrella,86,"161,18","3,2",3,"4,7506","1,5","2,9",109,8,"15,8046",6,"9,8",389,23,"43,8238","4,9","27,2",339,32,"61,0324","3,8","37,9",299,12,"22,3252","1,5","13,9",91,7,"13,4436","3,4","8,3",78
,,,HROOM,75,"140,6496","2,8",3,"5,9099","1,8","4,2",160,7,"12,8574","4,9","9,1",374,17,"31,4638","3,5","22,4",288,25,"46,7134","2,9","33,2",271,13,"25,3365","1,7",18,122,10,"18,3686","4,6","13,1",126
,,,KartoFan,117,"220,3715","4,4",11,"21,1449","6,6","9,6",346,8,"15,3452","5,9",7,269,33,"62,0437",7,"28,2",342,38,"70,5938","4,4",32,247,21,"39,9646","2,6","18,1",117,6,"11,2793","2,8","5,1",47
,,,Lay's,1 198,"2 254,61","45,1",72,"136,3044","42,2",6,193,65,"121,94","46,5","5,4",186,237,"445,7694",50,"19,8",213,424,"798,5652","49,9","35,4",242,350,"658,7709","43,2","29,2",167,50,"93,2569","23,5","4,1",33
,,,Pringles,206,"388,0015","7,8",11,"20,8247","6,5","5,4",177,12,"21,6944","8,3","5,6",198,50,"93,1788","10,4",24,267,76,"143,663",9,37,261,48,"90,1291","5,9","23,2",136,10,"18,5115","4,7","4,8",40
,,,Золотисті (Жайвір),85,"160,8709","3,2",3,"6,4105",2,4,140,5,"8,96","3,4","5,6",210,20,"37,1486","4,2","23,1",274,29,"55,0069","3,4","34,2",257,23,"42,6045","2,8","26,5",166,6,"10,7404","2,7","6,7",59
,,,Люкс,864,"1 625,82","32,5",59,"111,8465","34,7","6,9",229,47,"88,7293","33,9","5,5",195,163,"306,3948","34,3","18,8",212,294,"554,0078","34,6","34,1",243,247,"465,6026","30,5","28,6",170,53,"99,2426",25,"6,1",51
,,,Повна Чаша,58,"109,5088","2,2",3,"4,7227","1,5","4,3",150,4,"8,3785","3,2","7,7",285,15,"28,8392","3,2","26,3",309,18,"34,0658","2,1","31,1",231,14,"27,0238","1,8","24,7",153,3,"6,4788","1,6","5,9",52
,,,Премія,68,"128,3262","2,6",1,"2,3143","0,7","1,8",62,6,"12,0859","4,6","9,4",347,22,"41,4061","4,6","32,3",373,20,"37,6061","2,3","29,3",215,13,"24,991","1,6","19,5",119,5,"9,9227","2,5","7,7",67
,,,Розумний вибір,124,"233,5151","4,7",10,"18,8173","5,8","8,1",277,8,"14,8532","5,7","6,4",235,30,"56,2553","6,3","24,1",279,41,"77,3971","4,8","33,1",244,28,"51,8178","3,4","22,2",136,8,"14,3745","3,6","6,2",54
,,,Своя Лінія,187,"351,1099",7,22,"40,6621","12,6","11,6",373,12,"22,3679","8,5","6,4",220,37,"68,7765","7,7","19,6",213,55,"103,6125","6,5","29,5",203,54,"101,8245","6,7",29,167,7,"13,8664","3,5","3,9",32
,,,Другие импортные,50,"94,6096","1,9",4,"6,8225","2,1","7,2",227,6,"10,4714",4,"11,1",374,9,"17,2812","1,9","18,3",194,13,"24,0858","1,5","25,5",171,15,"28,1028","1,8","29,7",167,4,"7,8458",2,"8,3",66
,,,Другие отечественные,46,"86,5469","1,7",4,"7,3749","2,3","8,5",266,4,"7,29","2,8","8,4",282,4,"8,2402","0,9","9,5",100,11,"21,6189","1,4",25,167,17,"31,6547","2,1","36,6",203,6,"10,3681","2,6",12,95
,,Покупка чипсов за полгода,Покупали регулярно,603,"1 135,14","22,7",56,"106,3019","32,9","9,4",331,48,"90,2918","34,5",8,302,127,"238,9773","26,8","21,1",251,214,"401,8918","25,1","35,4",268,129,"242,352","15,9","21,3",135,29,"55,3237",14,"4,9",44
,,,Покупали нерегулярно,1 566,"2 946,62","58,9",77,"144,7425","44,8","4,9",144,72,"136,083","51,9","4,6",145,297,"558,0967","62,6","18,9",187,509,"957,7814","59,8","32,5",204,516,"970,8895","63,7","32,9",172,95,"179,0298","45,1","6,1",45
,,,Не покупали,488,"917,6059","18,4",38,"71,7265","22,2","7,8",56,19,"35,651","13,6","3,9",30,51,"95,1448","10,7","10,4",25,128,"241,0513","15,1","26,3",40,166,"311,8299","20,4",34,43,86,"162,2025","40,9","17,7",32
,,Ориентация на количество марок при покупке чипсов,Покупали одну определённую марку,562,"1 057,96","21,2",39,"73,4977","22,8","6,9",204,37,"69,2993","26,4","6,6",206,120,"226,1524","25,3","21,4",212,187,"352,1969",22,"33,3",209,146,"274,5296",18,"25,9",136,33,"62,2867","15,7","5,9",44
,,,Покупали 2-3 определённые марки,1 309,"2 462,36","49,3",71,"132,7741","41,1","5,4",174,62,"117,2875","44,8","4,8",165,254,"477,9322","53,6","19,4",211,438,"824,4709","51,5","33,5",231,418,"787,2379","51,6",32,184,65,"122,6609","30,9",5,41
,,,"Покупали то, что было в продаже",298,"561,4354","11,2",24,"44,7726","13,9",8,222,21,"39,7881","15,2","7,1",211,49,"92,9894","10,4","16,6",155,97,"183,0053","11,4","32,6",194,81,"151,4741","9,9",27,134,26,"49,4059","12,5","8,8",62
,Не потребляли,Total,,4 343,"8 171,63",100,194,"365,5414",100,"4,5",86,202,"379,398",100,"4,6",95,611,"1 148,94",100,"14,1",91,860,"1 618,74",100,"19,8",81,1 241,"2 334,42",100,"28,6",97,1 235,"2 324,59",100,"28,4",138
,,Потребление чипсов за полгода,Потребляли,1 245,"2 342,32","28,7",94,"176,4848","48,3","7,5",85,68,"128,2012","33,8","5,5",66,223,"419,2194","36,5","17,9",68,317,"595,838","36,8","25,4",61,382,"719,4163","30,8","30,7",62,161,"303,1608",13,"12,9",37
,,,Не потребляли,3 098,"5 829,31","71,3",100,"189,0567","51,7","3,2",87,134,"251,1968","66,2","4,3",123,388,"729,716","63,5","12,5",113,544,"1 022,90","63,2","17,5",100,858,"1 615,01","69,2","27,7",132,1 074,"2 021,43",87,"34,7",234
,,Предпочтение вкусовых качеств чипсов,Барбекю,96,"179,7619","2,2",11,"20,5865","5,6","11,5",101,2,"3,8141",1,"2,1",20,21,"38,9819","3,4","21,7",64,30,"56,6083","3,5","31,5",59,18,"34,2875","1,5","19,1",30,14,"25,4836","1,1","14,2",32
,,,Бекон,353,"664,6632","8,1",30,"56,309","15,4","8,5",86,13,"23,8983","6,3","3,6",39,60,"113,5713","9,9","17,1",59,85,"159,6331","9,9",24,52,101,"189,7718","8,1","28,6",52,65,"121,4798","5,2","18,3",47
,,,Сыр,523,"984,7433","12,1",33,"61,2012","16,7","6,2",67,28,"52,9905",14,"5,4",62,98,"184,2211",16,"18,7",68,133,"250,5843","15,5","25,4",59,176,"331,4117","14,2","33,7",65,55,"104,3346","4,5","10,6",29
,,,Лук,180,"339,2775","4,2",9,"16,0648","4,4","4,7",46,10,"18,3064","4,8","5,4",56,30,"56,0619","4,9","16,5",54,43,"80,3603",5,"23,7",49,72,"135,7797","5,8",40,69,17,"32,7044","1,4","9,6",24
,,,Грибы,209,"393,9626","4,8",15,"28,2017","7,7","7,2",70,15,"27,4764","7,2",7,73,43,"81,7216","7,1","20,7",68,55,"102,5693","6,3",26,54,56,"104,959","4,5","26,6",46,26,"49,0347","2,1","12,4",31
,,,Паприка,217,"407,5627",5,5,"9,7259","2,7","2,4",23,17,"31,7123","8,4","7,8",80,46,"86,0712","7,5","21,1",68,60,"112,5959",7,"27,6",56,65,"122,1276","5,2",30,51,24,"45,3299",2,"11,1",27
,,,Сметана с зеленью/луком/грибами,459,"864,1026","10,6",31,"59,0566","16,2","6,8",70,24,"44,9125","11,8","5,2",58,77,"144,8543","12,6","16,8",58,115,"215,6534","13,3",25,55,161,"303,554",13,"35,1",65,51,"96,0718","4,1","11,1",29
,,,Курица,80,"149,8341","1,8",13,"24,9989","6,8","16,7",154,4,"7,8358","2,1","5,2",52,15,"28,7186","2,5","19,2",60,15,"28,5881","1,8","19,1",38,18,"34,6934","1,5","23,2",38,13,"24,9991","1,1","16,7",39
,,,Красная икра,45,"84,0729",1,2,"4,2297","1,2",5,33,2,"4,4886","1,2","5,3",38,6,"10,4865","0,9","12,5",28,12,"21,7239","1,3","25,8",37,13,"24,5804","1,1","29,2",35,10,"18,5637","0,8","22,1",37
,,,Краб,217,"408,6008",5,19,"34,9243","9,6","8,5",81,13,"25,1301","6,6","6,2",62,40,"75,406","6,6","18,5",59,57,"107,6663","6,7","26,3",53,59,"110,9028","4,8","27,1",46,29,"54,5714","2,3","13,4",32
,,,Другие,34,"64,288","0,8",5,"8,6178","2,4","13,4",142,5,"9,4009","2,5","14,6",166,8,"14,4168","1,3","22,4",80,9,"17,7327","1,1","27,6",62,6,"11,672","0,5","18,2",34,1,"2,4479","0,1","3,8",10
,,,Чипсы без добавок,102,"191,2802","2,3",6,"11,3083","3,1","5,9",84,3,"4,7435","1,3","2,5",38,14,"27,0898","2,4","14,2",68,28,"52,1143","3,2","27,2",83,33,"62,3603","2,7","32,6",83,18,"33,6639","1,4","17,6",63
,,,Не имеет значения,120,"225,7217","2,8",14,"25,4684",7,"11,3",133,8,"14,2275","3,8","6,3",80,21,"39,3003","3,4","17,4",69,21,"40,0763","2,5","17,8",45,36,"67,2764","2,9","29,8",63,21,"39,3729","1,7","17,4",52
,,Частота потребления чипсов,Каждый день,11,"21,0041","0,3",1,"1,7216","0,5","8,2",40,0,0,0,0,0,4,"8,2411","0,7","39,2",65,5,"9,3653","0,6","44,6",47,0,0,0,0,0,1,"1,676","0,1",8,10
,,,Несколько раз в неделю,122,"229,9503","2,8",15,"28,4186","7,8","12,4",118,11,"21,6315","5,7","9,4",96,28,"53,2643","4,6","23,2",74,36,"67,1275","4,1","29,2",59,24,"44,3763","1,9","19,3",33,8,"15,1321","0,7","6,6",16
,,,Один раз в неделю,179,"335,9753","4,1",25,"47,2771","12,9","14,1",126,18,"34,231",9,"10,2",98,38,"72,1803","6,3","21,5",65,44,"83,4356","5,2","24,8",48,33,"62,4982","2,7","18,6",30,19,"36,353","1,6","10,8",25
,,,2 - 3 раза в месяц,354,"665,4208","8,1",32,"59,6856","16,3",9,94,22,"40,7481","10,7","6,1",69,65,"122,6311","10,7","18,4",65,84,"158,6768","9,8","23,8",53,109,"204,941","8,8","30,8",57,42,"78,7382","3,4","11,8",31
,,,Раз в месяц и реже,579,"1 089,97","13,3",21,"39,3819","10,8","3,6",50,17,"31,5905","8,3","2,9",43,87,"162,9026","14,2","14,9",70,147,"277,2328","17,1","25,4",75,217,"407,6007","17,5","37,4",92,91,"171,2615","7,4","15,7",55
,,Знание марок чипсов,Chio,441,"830,4167","10,2",32,"60,682","16,6","7,3",72,16,"30,5495","8,1","3,7",39,75,"140,7173","12,2","16,9",56,130,"244,7654","15,1","29,5",62,133,"250,124","10,7","30,1",53,55,"103,5785","4,5","12,5",31
,,,Chipster's,618,"1 162,78","14,2",41,"77,2662","21,1","6,6",65,33,"61,7888","16,3","5,3",55,114,"214,1978","18,6","18,4",60,186,"349,1409","21,6",30,62,187,"351,6609","15,1","30,2",52,58,"108,722","4,7","9,4",23
,,,Estrella,329,"618,7523","7,6",21,"39,119","10,7","6,3",59,15,"28,0722","7,4","4,5",45,48,"90,88","7,9","14,7",46,107,"201,3295","12,4","32,5",64,108,"203,3333","8,7","32,9",54,30,"56,0183","2,4","9,1",21
,,,HROOM,259,"487,6029",6,29,"54,4839","14,9","11,2",97,17,"31,4254","8,3","6,4",60,41,"77,8019","6,8",16,47,73,"136,9627","8,5","28,1",52,76,"142,9539","6,1","29,3",45,23,"43,9752","1,9",9,20
,,,KartoFan,360,"677,556","8,3",30,"55,6058","15,2","8,2",75,19,"35,4446","9,3","5,2",51,73,"138,0446",12,"20,4",63,105,"197,7256","12,2","29,2",57,99,"187,0147",8,"27,6",45,34,"63,7208","2,7","9,4",22
,,,Lay's,1 001,"1 883,46",23,81,"151,9724","41,6","8,1",90,51,"95,9487","25,3","5,1",61,180,"338,1686","29,4",18,68,262,"492,7422","30,4","26,2",62,302,"568,3655","24,3","30,2",60,126,"236,2594","10,2","12,5",35
,,,Pringles,614,"1 155,82","14,1",44,"82,7367","22,6","7,2",72,30,"56,6624","14,9","4,9",53,116,"218,5051",19,"18,9",64,182,"343,1421","21,2","29,7",64,180,"339,2282","14,5","29,3",53,61,"115,5464",5,10,25
,,,Золотисті (Жайвір),271,"509,6496","6,2",24,"45,7173","12,5",9,85,17,"31,4052","8,3","6,2",62,48,"91,2234","7,9","17,9",57,86,"160,8746","9,9","31,6",64,74,"138,3893","5,9","27,2",46,22,"42,0399","1,8","8,2",20
,,,Люкс,895,"1 683,25","20,6",76,"143,2554","39,2","8,5",91,51,"95,5659","25,2","5,7",65,147,"277,0942","24,1","16,5",59,230,"433,2054","26,8","25,7",59,274,"515,3731","22,1","30,6",58,116,"218,7603","9,4",13,35
,,,Повна Чаша,316,"594,623","7,3",24,"45,8903","12,6","7,7",73,17,"31,6921","8,4","5,3",54,55,"103,3783",9,"17,4",56,78,"146,1411",9,"24,6",50,95,"178,1193","7,6",30,51,48,"89,402","3,8",15,36
,,,Премія,328,"616,5974","7,5",23,"42,5624","11,6","6,9",64,15,"29,0766","7,7","4,7",47,62,"116,7028","10,2","18,9",59,80,"150,8171","9,3","24,5",48,100,"188,2989","8,1","30,5",50,47,"89,1395","3,8","14,5",34
,,,Розумний вибір,389,"732,6018",9,25,"46,7893","12,8","6,4",60,23,"42,9746","11,3","5,9",59,66,"123,4093","10,7","16,8",54,102,"192,6705","11,9","26,3",53,116,"218,9859","9,4","29,9",50,57,"107,7723","4,6","14,7",35
,,,Своя Лінія,442,"831,539","10,2",37,"68,9763","18,9","8,3",83,28,"53,2826",14,"6,4",69,78,"147,5527","12,8","17,7",60,101,"190,3703","11,8","22,9",49,130,"245,3913","10,5","29,5",53,67,"125,9659","5,4","15,1",38
,,Потребление марок чипсов за полгода,Chio,98,"184,4481","2,3",5,"9,3988","2,6","5,1",41,3,"5,866","1,5","3,2",28,19,"35,4475","3,1","19,2",53,21,"39,9508","2,5","21,7",38,39,"73,1856","3,1","39,7",57,11,"20,5993","0,9","11,2",23
,,,Chipster's,258,"485,367","5,9",13,"24,082","6,6",5,39,19,"34,9071","9,2","7,2",61,53,"99,4626","8,7","20,5",54,74,"140,0914","8,7","28,9",48,77,"144,3123","6,2","29,7",42,23,"42,5117","1,8","8,8",17
,,,Estrella,94,"176,0197","2,2",3,"6,391","1,7","3,6",29,3,"5,2562","1,4",3,26,16,"30,1743","2,6","17,1",47,35,"65,495",4,"37,2",64,33,"61,9186","2,7","35,2",51,4,"6,7847","0,3","3,9",8
,,,HROOM,79,"148,3604","1,8",4,"7,5871","2,1","5,1",39,9,"16,676","4,4","11,2",92,11,"21,2301","1,8","14,3",37,27,"50,4982","3,1",34,55,22,"40,7547","1,7","27,5",37,6,"11,6143","0,5","7,8",15
,,,KartoFan,130,"244,6826",3,6,"12,0628","3,3","4,9",40,5,"9,1558","2,4","3,7",33,30,"56,3662","4,9",23,64,42,"78,6184","4,9","32,1",56,37,"70,3994",3,"28,8",42,10,"18,0802","0,8","7,4",15
,,,Lay's,887,"1 668,05","20,4",70,"132,1117","36,1","7,9",88,45,"83,7723","22,1",5,60,171,"322,3729","28,1","19,3",72,227,"426,9371","26,4","25,6",61,268,"504,8755","21,6","30,3",60,105,"197,9823","8,5","11,9",33
,,,Pringles,312,"586,6177","7,2",17,"32,0236","8,8","5,5",50,17,"32,8197","8,7","5,6",56,66,"123,6204","10,8","21,1",66,99,"185,7836","11,5","31,7",63,89,"167,623","7,2","28,6",47,24,"44,7474","1,9","7,6",18
,,,Золотисті (Жайвір),94,"176,0005","2,2",5,"8,6297","2,4","4,9",39,6,"12,1025","3,2","6,9",59,17,"31,8981","2,8","18,1",49,33,"62,6383","3,9","35,6",60,29,"54,4728","2,3",31,44,3,"6,2592","0,3","3,6",7
,,,Люкс,716,"1 346,40","16,5",62,"116,8257",32,"8,7",90,41,"76,8413","20,3","5,7",63,126,"236,6421","20,6","17,6",61,176,"331,4712","20,5","24,6",54,220,"413,9683","17,7","30,7",57,91,"170,6469","7,3","12,7",33
,,,Повна Чаша,84,"157,7628","1,9",3,"5,0708","1,4","3,2",27,3,"5,2986","1,4","3,4",30,21,"38,5938","3,4","24,5",69,21,"38,949","2,4","24,7",44,27,"50,0915","2,1","31,8",47,11,"19,759","0,8","12,5",27
,,,Премія,83,"156,8977","1,9",3,"6,2186","1,7",4,30,4,"7,1541","1,9","4,6",37,22,"40,6197","3,5","25,9",66,18,"34,3679","2,1","21,9",36,25,"47,2837",2,"30,1",41,11,"21,2538","0,9","13,5",26
,,,Розумний вибір,132,"247,4944",3,9,"16,1693","4,4","6,5",51,5,"10,1447","2,7","4,1",34,17,"32,2659","2,8",13,34,31,"58,0222","3,6","23,4",39,42,"78,5385","3,4","31,7",44,28,"52,3538","2,3","21,2",42
,,,Своя Лінія,205,"385,9666","4,7",22,"40,5092","11,1","10,5",102,13,"24,9661","6,6","6,5",67,38,"71,352","6,2","18,5",60,42,"79,8455","4,9","20,7",43,57,"107,04","4,6","27,7",48,33,"62,2538","2,7","16,1",40
,,,Другие импортные,65,"123,2283","1,5",3,"5,6477","1,5","4,6",49,4,"7,8669","2,1","6,4",73,16,"29,8342","2,6","24,2",87,19,"35,4578","2,2","28,8",66,20,"38,105","1,6","30,9",59,3,"6,3168","0,3","5,1",14
,,,Другие отечественные,46,"86,6363","1,1",1,"1,9176","0,5","2,2",21,4,"8,0143","2,1","9,3",92,10,"18,6174","1,6","21,5",67,11,"21,4815","1,3","24,8",49,13,"25,1319","1,1",29,48,6,"11,4736","0,5","13,2",31
,,Предпочтение марок чипсов за полгода,Chio,31,"58,7548","0,7",2,"4,3743","1,2","7,4",72,1,"1,7576","0,5",3,31,7,"13,1866","1,1","22,4",73,6,"10,405","0,6","17,7",37,13,"25,0123","1,1","42,6",73,2,"4,0191","0,2","6,8",17
,,,Chipster's,87,"164,373",2,4,"7,0384","1,9","4,3",41,10,"18,9452",5,"11,5",118,15,"29,147","2,5","17,7",57,25,"47,9621",3,"29,2",60,21,"39,3042","1,7","23,9",41,12,"21,9762","0,9","13,4",32
,,,Estrella,31,"58,8314","0,7",0,0,0,0,0,0,0,0,0,0,4,"7,0366","0,6",12,33,15,"28,7133","1,8","48,8",86,12,"23,0815",1,"39,2",58,0,0,0,0,0
,,,HROOM,24,"45,365","0,6",2,"3,6536",1,"8,1",61,2,"4,0821","1,1",9,73,4,"6,7577","0,6","14,9",38,7,"13,1505","0,8",29,47,7,"13,0143","0,6","28,7",38,3,"4,7068","0,2","10,4",20
,,,KartoFan,47,"87,7033","1,1",1,"1,5839","0,4","1,8",16,1,"1,9333","0,5","2,2",21,12,"22,069","1,9","25,2",75,15,"27,3563","1,7","31,2",59,16,"29,9599","1,3","34,2",53,3,"4,8009","0,2","5,5",12
,,,Lay's,690,"1 297,82","15,9",57,"106,4616","29,1","8,2",92,38,"71,6481","18,9","5,5",67,136,"256,5819","22,3","19,8",75,174,"326,9021","20,2","25,2",61,201,"377,8383","16,2","29,1",59,84,"158,386","6,8","12,2",35
,,,Pringles,109,"205,8498","2,5",5,"8,6985","2,4","4,2",45,8,"14,5684","3,8","7,1",81,24,"45,5332",4,"22,1",80,39,"73,9841","4,6","35,9",82,26,"49,4546","2,1",24,46,7,"13,6111","0,6","6,6",18
